iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
954,2000,16392,1.9143,0.0293,3.6683,3.836,0.0101,0.1,14.61,0.9,0.0,839.0,405,428,6,48,51,1,312.0,0.03,0.0001,31916.0,,,,
955,2000,16409,1.8917,0.032,3.6187,3.86,0.0127,0.13,12.35,0.91,0.0,868.0,409,451,8,47,52,1,302.0,0.03,0.0001,31862.0,,,,
956,2000,16425,1.8079,0.0199,3.4779,4.14,0.0123,0.12,15.52,0.91,0.0,671.0,317,345,9,47,51,1,391.0,0.02,0.0001,31909.0,,,,
957,2000,16442,1.7594,0.0211,3.3778,4.169,0.0131,0.12,11.51,0.91,0.0,600.0,310,285,5,52,48,1,437.0,0.03,0.0001,31901.0,,,,
958,2000,16458,1.803,0.0195,3.4682,4.106,0.0123,0.12,17.6,0.9,0.0,666.0,309,348,9,46,52,1,394.0,0.03,0.0001,31920.0,,,,
959,2000,16475,1.832,0.0269,3.5094,3.897,0.0136,0.13,10.85,0.89,0.0,753.0,361,383,9,48,51,1,348.0,0.02,0.0001,31870.0,,,,
960,2000,16491,1.8818,0.0227,3.6156,3.766,0.0085,0.09,20.31,0.91,0.0,795.0,409,381,5,51,48,1,330.0,0.02,0.0001,31885.0,,,,
961,2000,16508,1.7796,0.0288,3.4029,4.176,0.0136,0.12,11.66,0.89,0.0,648.0,299,345,4,46,53,1,405.0,0.04,0.0001,30757.0,,,,
962,2000,16525,1.7005,0.0281,3.2485,4.462,0.0144,0.12,9.57,0.9,0.0,500.0,222,272,6,44,54,1,524.0,0.05,0.0001,31889.0,,,,
963,2000,16541,1.6714,0.026,3.1946,4.457,0.015,0.12,13.79,0.91,0.0,479.0,235,237,7,49,49,1,547.0,0.06,0.0001,31880.0,,,,
964,2000,16558,1.7569,0.0311,3.3537,4.303,0.0114,0.11,15.07,0.9,0.0,593.0,267,319,7,45,54,1,442.0,0.05,0.0001,31885.0,,,,
965,2000,16574,1.7608,0.0287,3.3645,4.198,0.011,0.1,16.54,0.9,0.0,583.0,272,301,10,47,52,2,450.0,0.04,0.0001,31874.0,,,,
966,2000,16591,1.7628,0.0194,3.3852,4.018,0.0076,0.08,20.29,0.9,0.0,651.0,279,357,15,43,55,2,403.0,0.03,0.0001,31874.0,,,,
967,2000,16607,1.7529,0.028,3.3486,4.041,0.0108,0.1,20.43,0.91,0.0,622.0,309,303,10,50,49,2,421.0,0.03,0.0001,31874.0,,,,
968,2000,16624,1.7011,0.0199,3.2628,4.184,0.0088,0.08,17.18,0.92,0.0,526.0,268,244,14,51,46,3,498.0,0.03,0.0001,31932.0,,,,
969,2000,16640,1.7404,0.0263,3.3288,4.188,0.0119,0.11,16.47,0.91,0.0,564.0,273,280,11,48,50,2,465.0,0.03,0.0001,31917.0,,,,
970,2000,16657,1.729,0.0214,3.3144,4.071,0.0103,0.1,14.73,0.91,0.0,567.0,303,247,17,53,44,3,462.0,0.04,0.0001,31862.0,,,,
971,2000,16673,1.7335,0.03,3.3065,4.09,0.0112,0.1,17.95,0.92,0.0,585.0,283,288,14,48,49,2,448.0,0.04,0.0001,31864.0,,,,
972,2000,16690,1.7324,0.0192,3.3257,4.088,0.0087,0.09,25.11,0.93,0.0,530.0,248,274,8,47,52,2,495.0,0.05,0.0001,31852.0,,,,
973,2000,16706,1.6682,0.0254,3.1867,4.276,0.0126,0.11,16.92,0.93,0.0,463.0,229,229,5,49,49,1,566.0,0.04,0.0001,31910.0,,,,
974,2000,16723,1.6534,0.0167,3.1745,4.273,0.0107,0.09,13.84,0.92,0.0,466.0,210,245,11,45,53,2,563.0,0.04,0.0001,31866.0,,,,
975,2000,16739,1.6871,0.0176,3.2405,4.246,0.0126,0.11,13.43,0.92,0.0,553.0,236,309,8,43,56,1,474.0,0.05,0.0001,31866.0,,,,
976,2000,16756,1.6449,0.0133,3.1675,4.461,0.0128,0.11,11.72,0.93,0.0,505.0,277,218,10,55,43,2,519.0,0.05,0.0001,31909.0,,,,
977,2000,16772,1.6652,0.0108,3.2137,4.524,0.0105,0.09,11.49,0.92,0.0,513.0,258,248,7,50,48,1,511.0,0.04,0.0001,31858.0,,,,
978,2000,16789,1.7142,0.0135,3.3035,4.27,0.0124,0.1,14.64,0.92,0.0,547.0,269,271,7,49,50,1,479.0,0.05,0.0001,31857.0,,,,
979,2000,16805,1.6778,0.0082,3.2429,4.385,0.0142,0.12,9.66,0.93,0.0,535.0,286,246,3,53,46,1,490.0,0.05,0.0001,31906.0,,,,
980,2000,16822,1.6524,0.0133,3.1818,4.387,0.0144,0.12,7.82,0.93,0.0,486.0,245,233,8,50,48,2,539.0,0.06,0.0001,31851.0,,,,
981,2000,16839,1.6747,0.0004,3.2536,4.513,0.0115,0.1,13.52,0.91,0.0,427.0,215,200,12,50,47,3,614.0,0.06,0.0001,30777.0,,,,
982,2000,16855,1.5896,0.0029,3.0822,4.841,0.0149,0.11,6.42,0.91,0.0,371.0,172,185,14,46,50,4,707.0,0.06,0.0001,31880.0,,,,
983,2000,16872,1.6695,0.0068,3.2285,4.251,0.0149,0.13,7.56,0.9,0.0,477.0,223,237,17,47,50,4,550.0,0.07,0.0001,31868.0,,,,
984,2000,16888,1.6524,0.0024,3.2043,4.341,0.0094,0.09,7.35,0.9,0.0,481.0,221,246,14,46,51,3,545.0,0.04,0.0001,31942.0,,,,
985,2000,16905,1.6592,0.0096,3.203,4.353,0.0135,0.12,4.81,0.9,0.0,505.0,245,231,29,49,46,6,519.0,0.04,0.0001,31941.0,,,,
986,2000,16921,1.6222,0.0137,3.124,4.646,0.0143,0.11,5.27,0.9,0.0,441.0,223,201,17,51,46,4,594.0,0.04,0.0001,31876.0,,,,
987,2000,16938,1.6165,0.018,3.1028,4.583,0.0128,0.11,4.55,0.9,0.0,426.0,217,189,20,51,44,5,615.0,0.04,0.0001,31927.0,,,,
988,2000,16954,1.6779,0.0135,3.2334,4.47,0.012,0.11,5.29,0.88,0.0,492.0,249,233,10,51,47,2,533.0,0.02,0.0001,31872.0,,,,
989,2000,16971,1.7244,0.0277,3.2999,4.514,0.0132,0.12,4.17,0.89,0.0,570.0,261,285,24,46,50,4,460.0,0.04,0.0001,31870.0,,,,
990,2000,16987,1.6557,0.0152,3.1881,4.646,0.01,0.1,5.37,0.91,0.0,478.0,211,249,18,44,52,4,548.0,0.04,0.0001,31857.0,,,,
991,2000,17004,1.6058,0.0088,3.1014,4.705,0.0075,0.07,5.43,0.91,0.0,415.0,208,188,19,50,45,5,632.0,0.03,0.0001,31873.0,,,,
992,2000,17020,1.6038,0.007,3.1022,4.765,0.0092,0.09,4.25,0.91,0.0,406.0,168,219,19,41,54,5,646.0,0.03,0.0001,31864.0,,,,
993,2000,17037,1.6222,0.0057,3.141,4.712,0.0091,0.09,5.27,0.91,0.0,463.0,227,213,23,49,46,5,566.0,0.05,0.0001,31935.0,,,,
994,2000,17053,1.6676,0.0089,3.2234,4.525,0.0092,0.08,6.57,0.91,0.0,479.0,216,245,18,45,51,4,547.0,0.04,0.0001,31870.0,,,,
995,2000,17070,1.6468,0.0107,3.1801,4.677,0.0074,0.07,7.37,0.92,0.0,476.0,243,220,13,51,46,3,551.0,0.03,0.0001,31947.0,,,,
996,2000,17086,1.6251,0.0125,3.1344,4.758,0.0085,0.08,6.58,0.91,0.0,439.0,204,216,19,46,49,4,597.0,0.04,0.0001,31865.0,,,,
997,2000,17103,1.6288,0.0155,3.1343,4.665,0.0085,0.08,6.73,0.91,0.0,407.0,191,198,18,47,49,4,644.0,0.04,0.0001,31928.0,,,,
998,2000,17119,1.6523,0.0235,3.1657,4.689,0.0092,0.09,4.6,0.9,0.0,439.0,205,220,14,47,50,3,597.0,0.03,0.0001,31870.0,,,,
999,2000,17136,1.6944,0.0235,3.2495,4.616,0.0086,0.08,6.38,0.9,0.0,531.0,244,257,30,46,48,6,494.0,0.04,0.0001,31929.0,262,6,244,51
1000,2000,17167,1.7065,0.0348,3.252,4.662,0.0093,0.09,8.02,0.9,0.0,517.0,269,224,24,52,43,5,507.0,0.03,0.0001,32005.0,,,,
1001,2000,17185,1.7017,0.0309,3.2494,4.669,0.0102,0.09,6.91,0.89,0.0,473.0,235,223,15,50,47,3,554.0,0.04,0.0001,30726.0,,,,
1002,2000,17202,1.6411,0.0165,3.1572,4.714,0.0073,0.07,10.56,0.91,0.0,394.0,215,164,15,55,42,4,665.0,0.04,0.0001,31847.0,,,,
1003,2000,17218,1.5963,0.0143,3.0742,4.888,0.0082,0.07,8.0,0.9,0.0,379.0,175,184,20,46,49,5,692.0,0.03,0.0001,31900.0,,,,
1004,2000,17235,1.5563,0.0178,2.9886,5.012,0.008,0.07,5.47,0.91,0.0,331.0,152,154,25,46,47,8,792.0,0.02,0.0001,31851.0,,,,
1005,2000,17251,1.5541,0.0142,2.9915,5.036,0.0068,0.06,5.52,0.9,0.0,355.0,142,188,25,40,53,7,738.0,0.02,0.0001,31857.0,,,,
1006,2000,17268,1.5244,0.0112,2.9391,5.144,0.0075,0.06,5.77,0.92,0.0,307.0,126,149,32,41,49,10,854.0,0.02,0.0001,31905.0,,,,
1007,2000,17284,1.5673,0.0146,3.016,4.927,0.0072,0.07,6.54,0.91,0.0,367.0,179,153,35,49,42,10,714.0,0.03,0.0001,31860.0,,,,
1008,2000,17301,1.587,0.0206,3.0425,4.804,0.0079,0.07,7.52,0.91,0.0,371.0,182,159,30,49,43,8,707.0,0.01,0.0001,31857.0,,,,
1009,2000,17317,1.6506,0.0191,3.1715,4.643,0.0094,0.08,6.08,0.91,0.0,466.0,217,210,39,47,45,8,563.0,0.03,0.0001,31880.0,,,,
1010,2000,17334,1.6466,0.0252,3.1521,4.733,0.0078,0.08,7.97,0.92,0.0,456.0,213,213,30,47,47,7,575.0,0.02,0.0001,31844.0,,,,
1011,2000,17350,1.6314,0.0268,3.1199,4.886,0.0084,0.08,7.01,0.92,0.0,458.0,235,198,25,51,43,5,572.0,0.03,0.0001,31843.0,,,,
1012,2000,17367,1.6965,0.03,3.2408,4.661,0.0073,0.07,8.08,0.91,0.0,513.0,243,258,12,47,50,2,511.0,0.03,0.0001,31873.0,,,,
1013,2000,17383,1.7512,0.0279,3.3529,4.471,0.0086,0.08,8.83,0.9,0.0,586.0,293,280,13,50,48,2,447.0,0.03,0.0001,31850.0,,,,
1014,2000,17400,1.7264,0.0228,3.314,4.501,0.0081,0.08,6.5,0.91,0.0,575.0,293,264,18,51,46,3,456.0,0.04,0.0001,31842.0,,,,
1015,2000,17416,1.6949,0.0121,3.2732,4.597,0.0088,0.09,6.38,0.91,0.0,572.0,293,263,16,51,46,3,458.0,0.02,0.0001,31883.0,,,,
1016,2000,17433,1.709,0.0161,3.2919,4.512,0.01,0.09,8.07,0.91,0.0,522.0,269,241,12,52,46,2,502.0,0.03,0.0001,31849.0,,,,
1017,2000,17449,1.6509,0.0078,3.1935,4.62,0.0083,0.08,8.43,0.92,0.0,511.0,259,235,17,51,46,3,513.0,0.02,0.0001,31835.0,,,,
1018,2000,17466,1.6463,0.0101,3.1797,4.657,0.0097,0.09,8.72,0.93,0.0,451.0,252,189,10,56,42,2,581.0,0.03,0.0001,31858.0,,,,
1019,2000,17482,1.6394,0.0116,3.1631,4.634,0.0088,0.09,7.73,0.93,0.0,452.0,244,190,18,54,42,4,580.0,0.03,0.0001,31886.0,,,,
1020,2000,17499,1.651,0.0129,3.1837,4.677,0.0085,0.08,8.1,0.93,0.0,470.0,233,218,19,50,46,4,558.0,0.02,0.0001,31855.0,,,,
1021,2000,17516,1.6594,0.0212,3.1869,4.875,0.011,0.08,6.23,0.91,0.0,504.0,246,229,29,49,45,6,520.0,0.03,0.0001,30791.0,,,,
1022,2000,17532,1.6123,0.0171,3.1017,4.991,0.0099,0.08,5.0,0.92,0.0,402.0,192,193,17,48,48,4,652.0,0.05,0.0001,31978.0,,,,
1023,2000,17549,1.6206,0.0131,3.1272,4.939,0.0103,0.09,8.51,0.92,0.0,454.0,184,237,33,41,52,7,577.0,0.03,0.0001,31968.0,,,,
1024,2000,17565,1.6646,0.0294,3.181,4.858,0.0097,0.09,5.72,0.91,0.0,461.0,233,200,28,51,43,6,569.0,0.03,0.0001,31930.0,,,,
1025,2000,17582,1.6606,0.014,3.2038,4.846,0.0093,0.09,6.27,0.91,0.0,515.0,239,253,23,46,49,4,509.0,0.02,0.0001,31857.0,,,,
1026,2000,17598,1.6802,0.0069,3.256,4.698,0.0104,0.09,5.71,0.92,0.0,536.0,219,294,23,41,55,4,489.0,0.02,0.0001,31887.0,,,,
1027,2000,17615,1.7324,0.0093,3.3543,4.617,0.0098,0.09,7.1,0.91,0.0,626.0,274,327,25,44,52,4,419.0,0.02,0.0001,31916.0,,,,
1028,2000,17631,1.6782,0.0068,3.2513,4.681,0.0093,0.08,10.92,0.92,0.0,562.0,283,265,14,50,47,2,466.0,0.02,0.0001,31950.0,,,,
1029,2000,17648,1.7102,0.0045,3.3199,4.643,0.0082,0.08,8.01,0.92,0.0,592.0,274,297,21,46,50,4,443.0,0.03,0.0001,31915.0,,,,
1030,2000,17664,1.7208,0.0061,3.3367,4.535,0.0096,0.09,9.04,0.91,0.0,586.0,274,300,12,47,51,2,447.0,0.03,0.0001,31927.0,,,,
1031,2000,17681,1.7547,0.0019,3.4121,4.449,0.0075,0.07,13.88,0.91,0.0,675.0,326,326,23,48,48,3,388.0,0.03,0.0001,31943.0,,,,
1032,2000,17697,1.7109,0.003,3.3229,4.502,0.0077,0.07,10.37,0.92,0.0,591.0,278,297,16,47,50,3,444.0,0.02,0.0001,31929.0,,,,
1033,2000,17714,1.673,0.0066,3.24,4.551,0.0089,0.08,12.53,0.92,0.0,485.0,232,232,21,48,48,4,541.0,0.02,0.0001,31972.0,,,,
1034,2000,17730,1.6449,0.0063,3.1866,4.696,0.0086,0.08,17.21,0.93,0.0,473.0,210,235,28,44,50,6,554.0,0.02,0.0001,31934.0,,,,
1035,2000,17747,1.6171,0.0059,3.1321,4.738,0.0096,0.08,9.7,0.93,0.0,471.0,215,233,23,46,49,5,557.0,0.03,0.0001,31930.0,,,,
1036,2000,17763,1.6071,0.0097,3.1044,4.71,0.009,0.08,10.28,0.93,0.0,439.0,185,212,42,42,48,10,597.0,0.02,0.0001,31939.0,,,,
1037,2000,17780,1.5909,0.0157,3.0599,4.699,0.0076,0.07,13.58,0.93,0.0,431.0,207,190,34,48,44,8,608.0,0.01,0.0001,31974.0,,,,
1038,2000,17796,1.5911,0.0123,3.0659,4.614,0.0067,0.06,16.41,0.94,0.0,391.0,170,177,44,43,45,11,670.0,0.01,0.0001,31917.0,,,,
1039,2000,17813,1.6384,0.0223,3.1419,4.722,0.0112,0.09,14.71,0.93,0.0,462.0,197,222,43,43,48,9,567.0,0.02,0.0001,31930.0,,,,
1040,2000,17829,1.6667,0.019,3.2044,4.596,0.0081,0.07,12.65,0.93,0.0,527.0,240,245,42,46,46,8,497.0,0.02,0.0001,31924.0,,,,
1041,2000,17846,1.6058,0.0182,3.0861,4.939,0.0102,0.08,14.63,0.93,0.0,433.0,183,200,50,42,46,12,605.0,0.02,0.0001,30749.0,,,,
1042,2000,17863,1.5138,0.0109,2.9215,5.323,0.0105,0.08,6.82,0.94,0.0,309.0,114,159,36,37,51,12,848.0,0.02,0.0001,31902.0,,,,
1043,2000,17879,1.4822,0.0139,2.8538,5.43,0.0115,0.08,5.98,0.94,0.0,248.0,95,118,35,38,48,14,1057.0,0.03,0.0001,31897.0,,,,
1044,2000,17896,1.4986,0.016,2.8838,5.558,0.0117,0.08,4.47,0.93,0.0,294.0,114,142,38,39,48,13,892.0,0.02,0.0001,31903.0,,,,
1045,2000,17912,1.5165,0.0113,2.9311,5.418,0.0102,0.08,5.95,0.93,0.0,342.0,130,138,74,38,40,22,767.0,0.02,0.0001,31904.0,,,,
1046,2000,17929,1.5502,0.0085,3.0025,5.209,0.01,0.08,6.58,0.94,0.0,395.0,145,174,76,37,44,19,664.0,0.02,0.0001,31902.0,,,,
1047,2000,17945,1.514,-0.0018,2.9479,5.21,0.0067,0.06,10.29,0.95,0.0,335.0,130,159,46,39,47,14,783.0,0.02,0.0001,31887.0,,,,
1048,2000,17962,1.5227,-0.0005,2.9646,5.321,0.0085,0.07,6.71,0.94,0.0,359.0,130,191,38,36,53,11,730.0,0.02,0.0001,31885.0,,,,
1049,2000,17978,1.5465,0.0053,2.9988,5.198,0.0084,0.07,7.27,0.94,0.0,348.0,158,160,30,45,46,9,753.0,0.02,0.0001,31903.0,192,14,306,38
1050,2000,18010,1.53,0.0034,2.9696,5.207,0.0086,0.07,7.95,0.94,0.0,347.0,158,140,49,46,40,14,755.0,0.03,0.0001,32035.0,,,,
1051,2000,18026,1.546,0.0089,2.992,5.167,0.009,0.08,6.62,0.94,0.0,367.0,148,168,51,40,46,14,714.0,0.04,0.0001,31945.0,,,,
1052,2000,18043,1.5463,0.017,2.9768,5.1,0.0107,0.09,5.95,0.94,0.0,381.0,145,167,69,38,44,18,688.0,0.04,0.0001,31867.0,,,,
1053,2000,18059,1.5334,0.0091,2.9688,5.167,0.0083,0.08,8.15,0.95,0.0,406.0,183,156,67,45,38,17,646.0,0.05,0.0001,31885.0,,,,
1054,2000,18076,1.5046,0.0208,2.889,5.3,0.0095,0.08,6.25,0.96,0.0,321.0,134,130,57,42,40,18,817.0,0.04,0.0001,31881.0,,,,
1055,2000,18092,1.5323,0.0199,2.9439,5.289,0.0101,0.08,5.53,0.95,0.0,343.0,148,150,45,43,44,13,764.0,0.05,0.0001,31889.0,,,,
1056,2000,18109,1.5998,0.0221,3.0752,5.145,0.0117,0.1,4.65,0.94,0.0,455.0,183,207,65,40,45,14,576.0,0.04,0.0001,31947.0,,,,
1057,2000,18125,1.6671,0.0246,3.203,5.001,0.0157,0.1,5.42,0.92,0.0,556.0,253,237,66,46,43,12,471.0,0.04,0.0001,31895.0,,,,
1058,2000,18142,1.5826,0.0164,3.0513,5.13,0.0093,0.08,6.71,0.93,0.0,446.0,197,195,54,44,44,12,588.0,0.04,0.0001,31921.0,,,,
1059,2000,18158,1.5503,0.0111,2.9979,5.275,0.0099,0.09,6.99,0.94,0.0,368.0,142,175,51,39,48,14,712.0,0.03,0.0001,31898.0,,,,
1060,2000,18175,1.505,0.0066,2.9171,5.284,0.0121,0.1,4.6,0.95,0.0,350.0,148,154,48,42,44,14,749.0,0.03,0.0001,31889.0,,,,
1061,2000,18192,1.5416,0.0112,2.9844,5.388,0.0103,0.08,5.82,0.93,0.0,381.0,160,132,89,42,35,23,688.0,0.05,0.0001,30701.0,,,,
1062,2000,18208,1.5528,0.0123,3.0013,5.326,0.01,0.08,5.32,0.93,0.0,382.0,171,133,78,45,35,20,686.0,0.06,0.0001,31917.0,,,,
1063,2000,18225,1.6006,0.0167,3.0877,5.253,0.0097,0.09,4.18,0.92,0.0,448.0,194,185,69,43,41,15,585.0,0.06,0.0001,31830.0,,,,
1064,2000,18241,1.5791,0.0119,3.0534,5.268,0.0093,0.08,5.68,0.94,0.0,397.0,175,169,53,44,43,13,660.0,0.08,0.0001,31925.0,,,,
1065,2000,18258,1.5749,0.0141,3.0422,5.317,0.0093,0.08,5.47,0.93,0.0,419.0,171,184,64,41,44,15,626.0,0.09,0.0001,31892.0,,,,
1066,2000,18274,1.5763,0.0179,3.0366,5.226,0.0114,0.09,6.77,0.93,0.0,387.0,152,178,57,39,46,15,677.0,0.09,0.0001,31898.0,,,,
1067,2000,18291,1.5477,0.0127,2.9905,5.22,0.0092,0.08,4.29,0.94,0.0,363.0,165,139,59,45,38,16,722.0,0.12,0.0001,31848.0,,,,
1068,2000,18308,1.6197,0.0177,3.1239,5.101,0.0094,0.09,5.71,0.94,0.0,507.0,256,187,64,50,37,13,517.0,0.12,0.0001,31903.0,,,,
1069,2000,18324,1.6395,0.019,3.1618,5.03,0.0086,0.08,5.7,0.94,0.0,532.0,229,234,69,43,44,13,493.0,0.13,0.0001,31922.0,,,,
1070,2000,18340,1.6723,0.0228,3.2173,4.98,0.0102,0.09,5.96,0.93,0.0,613.0,300,252,61,49,41,10,428.0,0.14,0.0001,31903.0,,,,
1071,2000,18357,1.6724,0.0137,3.2335,4.92,0.0094,0.09,5.44,0.94,0.0,583.0,275,262,46,47,45,8,450.0,0.15,0.0001,31916.0,,,,
1072,2000,18373,1.7139,0.0161,3.3116,4.927,0.0097,0.09,5.13,0.94,0.0,687.0,336,304,47,49,44,7,382.0,0.12,0.0001,31943.0,,,,
1073,2000,18390,1.6854,0.0066,3.2731,4.928,0.0094,0.09,4.94,0.94,0.0,609.0,295,277,37,48,45,6,430.0,0.1,0.0001,31947.0,,,,
1074,2000,18406,1.7193,0.0014,3.349,4.714,0.0089,0.08,6.09,0.94,0.0,714.0,339,313,62,47,44,9,367.0,0.1,0.0001,31830.0,,,,
1075,2000,18423,1.7094,-0.0087,3.3493,4.737,0.008,0.08,6.71,0.94,0.0,706.0,307,349,50,43,49,7,371.0,0.11,0.0001,31835.0,,,,
1076,2000,18440,1.7204,-0.0112,3.3757,4.692,0.0083,0.07,12.12,0.94,0.0,753.0,363,332,58,48,44,8,348.0,0.1,0.0001,31860.0,,,,
1077,2000,18456,1.734,-0.0109,3.4024,4.654,0.0077,0.07,9.56,0.94,0.0,751.0,352,359,40,47,48,5,349.0,0.1,0.0001,31830.0,,,,
1078,2000,18473,1.7133,-0.0046,3.349,4.701,0.0087,0.08,8.54,0.94,0.0,671.0,287,341,43,43,51,6,391.0,0.09,0.0001,31853.0,,,,
1079,2000,18489,1.6956,-0.0086,3.3232,4.699,0.0079,0.07,10.51,0.94,0.0,673.0,304,311,58,45,46,9,390.0,0.07,0.0001,31889.0,,,,
1080,2000,18506,1.6857,-0.0062,3.2987,4.751,0.0093,0.08,12.17,0.95,0.0,622.0,274,307,41,44,49,7,421.0,0.06,0.0001,31892.0,,,,
1081,2000,18523,1.7499,-0.0036,3.4252,4.815,0.009,0.08,8.77,0.93,0.0,682.0,322,292,68,47,43,10,384.0,0.07,0.0001,30698.0,,,,
1082,2000,18539,1.7671,-0.0029,3.4558,4.666,0.011,0.09,8.19,0.93,0.0,715.0,314,339,62,44,47,9,367.0,0.04,0.0001,31818.0,,,,
1083,2000,18556,1.8122,0.0151,3.5068,4.586,0.0082,0.08,12.3,0.92,0.0,770.0,367,353,50,48,46,6,340.0,0.04,0.0001,31918.0,,,,
1084,2000,18572,1.766,0.0161,3.4138,4.67,0.0094,0.09,9.58,0.93,0.0,737.0,335,357,45,45,48,6,356.0,0.04,0.0001,31840.0,,,,
1085,2000,18589,1.7476,0.0199,3.3713,4.661,0.011,0.1,9.05,0.94,0.0,708.0,307,346,55,43,49,8,370.0,0.04,0.0001,31828.0,,,,
1086,2000,18605,1.7682,0.0269,3.3962,4.706,0.0106,0.1,8.28,0.94,0.0,723.0,326,356,41,45,49,6,363.0,0.03,0.0001,31818.0,,,,
1087,2000,18622,1.7651,0.0307,3.3835,4.782,0.0109,0.1,6.25,0.94,0.0,747.0,376,328,43,50,44,6,351.0,0.02,0.0001,31840.0,,,,
1088,2000,18638,1.7993,0.0311,3.4478,4.608,0.0106,0.1,5.79,0.93,0.0,784.0,404,342,38,52,44,5,334.0,0.02,0.0001,31831.0,,,,
1089,2000,18655,1.8459,0.0404,3.5206,4.478,0.0104,0.11,8.19,0.93,0.0,816.0,443,339,34,54,42,4,321.0,0.03,0.0001,31916.0,,,,
1090,2000,18671,1.7912,0.0372,3.4194,4.684,0.0071,0.07,9.1,0.94,0.0,746.0,426,295,25,57,40,3,351.0,0.04,0.0001,31824.0,,,,
1091,2000,18688,1.7793,0.0355,3.3985,4.747,0.0073,0.07,10.3,0.93,0.0,713.0,380,302,31,53,42,4,368.0,0.04,0.0001,31821.0,,,,
1092,2000,18705,1.7279,0.0343,3.298,4.747,0.0085,0.08,11.63,0.94,0.0,626.0,341,262,23,54,42,4,419.0,0.05,0.0001,31887.0,,,,
1093,2000,18721,1.704,0.0349,3.2507,4.815,0.0104,0.09,6.69,0.94,0.0,652.0,326,281,45,50,43,7,402.0,0.05,0.0001,31832.0,,,,
1094,2000,18738,1.7295,0.0362,3.2998,4.838,0.011,0.1,7.46,0.94,0.0,718.0,353,320,45,49,45,6,365.0,0.04,0.0001,31830.0,,,,
1095,2000,18754,1.7764,0.0348,3.3945,4.685,0.0096,0.09,9.59,0.94,0.0,764.0,372,350,42,49,46,5,343.0,0.04,0.0001,31821.0,,,,
1096,2000,18771,1.8004,0.0294,3.4504,4.498,0.0114,0.1,8.01,0.93,0.0,795.0,400,361,34,50,45,4,330.0,0.02,0.0001,31883.0,,,,
1097,2000,18787,1.815,0.0118,3.5141,4.361,0.0122,0.11,9.18,0.93,0.0,825.0,407,394,24,49,48,3,318.0,0.02,0.0001,31801.0,,,,
1098,2000,18804,1.8329,0.0195,3.5337,4.313,0.012,0.11,9.81,0.92,0.0,920.0,468,419,33,51,46,4,285.0,0.02,0.0001,31817.0,,,,
1099,2000,18820,1.8073,0.0089,3.5039,4.326,0.0121,0.11,8.08,0.93,0.0,863.0,430,412,21,50,48,2,304.0,0.02,0.0001,31811.0,245,13,254,48
1100,2000,18852,1.8587,0.0207,3.5811,4.138,0.0114,0.1,9.59,0.93,0.0,949.0,443,479,27,47,50,3,276.0,0.03,0.0001,31945.0,,,,
1101,2000,18869,1.8992,0.0246,3.6585,4.435,0.0137,0.12,8.38,0.91,0.0,863.0,379,457,27,44,53,3,304.0,0.03,0.0001,30787.0,,,,
1102,2000,18885,1.8514,0.0123,3.5863,4.402,0.0121,0.1,7.93,0.91,0.0,780.0,371,384,25,48,49,3,336.0,0.04,0.0001,31914.0,,,,
1103,2000,18902,1.8196,0.0118,3.5229,4.385,0.0121,0.11,6.26,0.91,0.0,709.0,305,387,17,43,55,2,370.0,0.06,0.0001,31867.0,,,,
1104,2000,18918,1.8212,0.0135,3.5239,4.465,0.0142,0.12,5.45,0.91,0.0,807.0,383,410,14,47,51,2,325.0,0.07,0.0001,31882.0,,,,
1105,2000,18935,1.8355,0.0085,3.5621,4.46,0.0106,0.09,9.66,0.9,0.0,807.0,403,393,11,50,49,1,325.0,0.05,0.0001,31920.0,,,,
1106,2000,18951,1.7675,0.0059,3.4334,4.654,0.0083,0.08,9.21,0.92,0.0,709.0,363,339,7,51,48,1,370.0,0.05,0.0001,31953.0,,,,
1107,2000,18968,1.7097,0.01,3.3107,4.798,0.0092,0.09,8.96,0.93,0.0,592.0,295,293,4,50,49,1,443.0,0.06,0.0001,31975.0,,,,
1108,2000,18984,1.6401,0.0028,3.1871,4.883,0.0084,0.08,9.67,0.94,0.0,497.0,234,251,12,47,51,2,527.0,0.05,0.0001,31880.0,,,,
1109,2000,19001,1.6384,-0.0017,3.1939,4.996,0.0069,0.06,11.41,0.93,0.0,512.0,230,259,23,45,51,4,512.0,0.05,0.0001,31886.0,,,,
1110,2000,19017,1.6645,0.0062,3.2294,4.88,0.0112,0.09,10.14,0.93,0.0,528.0,253,257,18,48,49,3,496.0,0.05,0.0001,31894.0,,,,
1111,2000,19034,1.6413,0.0051,3.1866,5.016,0.0084,0.07,11.1,0.94,0.0,492.0,245,229,18,50,47,4,533.0,0.04,0.0001,31872.0,,,,
1112,2000,19050,1.6238,0.0022,3.1591,5.106,0.007,0.07,8.6,0.94,0.0,470.0,218,221,31,46,47,7,558.0,0.05,0.0001,31890.0,,,,
1113,2000,19067,1.6672,0.0042,3.2388,4.847,0.0084,0.08,11.11,0.93,0.0,502.0,233,239,30,46,48,6,522.0,0.04,0.0001,31885.0,,,,
