iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
6069,8000,69390,1.8345,0.0021,3.5989,4.526,0.0112,0.07,7.99,0.93,0.0,1111.0,545,558,8,49,50,1,236.0,0.03,3.4e-05,31696.0,,,,
6070,8000,69407,1.829,0.0119,3.568,4.494,0.0107,0.07,2.99,0.93,0.0,1104.0,567,530,7,51,48,1,237.0,0.02,3.4e-05,31707.0,,,,
6071,8000,69424,1.7934,-0.0089,3.5385,4.507,0.0106,0.07,3.14,0.93,0.0,1074.0,485,588,1,45,55,0,244.0,0.02,3.4e-05,31699.0,,,,
6072,8000,69440,1.7874,-0.0063,3.521,4.498,0.0142,0.08,2.48,0.94,0.0,1077.0,516,559,2,48,52,0,243.0,0.03,3.4e-05,31686.0,,,,
6073,8000,69457,1.8105,0.0036,3.547,4.421,0.0127,0.08,2.26,0.93,0.0,1095.0,519,573,3,47,52,0,239.0,0.03,3.4e-05,31724.0,,,,
6074,8000,69473,1.8056,0.0031,3.5377,4.412,0.0139,0.08,2.14,0.93,0.0,1159.0,576,580,3,50,50,0,226.0,0.03,3.4e-05,31699.0,,,,
6075,8000,69490,1.8501,0.0031,3.6266,4.375,0.0095,0.07,3.39,0.93,0.0,1223.0,615,606,2,50,50,0,214.0,0.02,3.4e-05,31690.0,,,,
6076,8000,69507,1.8342,-0.0011,3.6031,4.384,0.0142,0.08,2.4,0.93,0.0,1218.0,572,646,0,47,53,0,215.0,0.02,3.4e-05,31691.0,,,,
6077,8000,69523,1.8266,0.004,3.5773,4.354,0.0127,0.07,2.33,0.93,0.0,1277.0,622,654,1,49,51,0,205.0,0.03,3.4e-05,31671.0,,,,
6078,8000,69540,1.8745,0.0243,3.6322,4.285,0.0129,0.08,2.3,0.93,0.0,1403.0,675,724,4,48,52,0,187.0,0.02,3.4e-05,31691.0,,,,
6079,8000,69556,1.8436,0.0329,3.5529,4.314,0.0129,0.08,2.18,0.93,0.0,1266.0,616,648,2,49,51,0,207.0,0.01,3.4e-05,31691.0,,,,
6080,8000,69573,1.8778,0.0385,3.6106,4.308,0.0139,0.08,2.27,0.93,0.0,1371.0,661,710,0,48,52,0,191.0,0.02,3.4e-05,31672.0,,,,
6081,8000,69590,1.9453,0.0306,3.7598,4.158,0.0144,0.08,2.31,0.9,0.0,1295.0,614,680,1,47,53,0,202.0,0.03,3.4e-05,30585.0,,,,
6082,8000,69607,1.9118,0.0336,3.6872,4.217,0.0132,0.08,3.94,0.92,0.0,1256.0,636,619,1,51,49,0,209.0,0.02,3.4e-05,31675.0,,,,
6083,8000,69623,1.8972,0.0329,3.6602,4.311,0.0104,0.07,2.31,0.92,0.0,1226.0,573,652,1,47,53,0,214.0,0.02,3.4e-05,31702.0,,,,
6084,8000,69640,1.8908,0.0309,3.6515,4.297,0.0115,0.07,2.59,0.92,0.0,1271.0,627,643,1,49,51,0,206.0,0.01,3.4e-05,31678.0,,,,
6085,8000,69657,1.8683,0.0303,3.6076,4.283,0.0129,0.07,2.45,0.93,0.0,1251.0,659,591,1,53,47,0,210.0,0.01,3.4e-05,31759.0,,,,
6086,8000,69673,1.9004,0.033,3.6661,4.209,0.0142,0.08,2.48,0.92,0.0,1285.0,668,612,5,52,48,0,204.0,0.01,3.4e-05,31697.0,,,,
6087,8000,69690,1.8672,0.0265,3.6131,4.304,0.0108,0.07,3.0,0.93,0.0,1234.0,655,579,0,53,47,0,212.0,0.01,3.4e-05,31676.0,,,,
6088,8000,69706,1.8285,0.0182,3.552,4.287,0.0107,0.07,2.22,0.93,0.0,1118.0,612,505,1,55,45,0,234.0,0.01,3.4e-05,31693.0,,,,
6089,8000,69723,1.8322,0.0235,3.5496,4.368,0.0123,0.07,2.73,0.93,0.0,1100.0,603,496,1,55,45,0,238.0,0.02,3.4e-05,31675.0,,,,
6090,8000,69740,1.7925,0.0194,3.4793,4.496,0.0119,0.07,2.54,0.93,0.0,1067.0,545,519,3,51,49,0,246.0,0.01,3.4e-05,31770.0,,,,
6091,8000,69756,1.7829,-0.0,3.4994,4.461,0.0109,0.07,2.27,0.93,0.0,1034.0,542,487,5,52,47,0,254.0,0.01,3.4e-05,31682.0,,,,
6092,8000,69773,1.7772,-0.0024,3.4931,4.485,0.0105,0.07,2.85,0.94,0.0,974.0,510,455,9,52,47,1,269.0,0.01,3.4e-05,31687.0,,,,
6093,8000,69789,1.7958,0.011,3.5024,4.452,0.0125,0.08,2.17,0.93,0.0,998.0,493,502,3,49,50,0,263.0,0.02,3.4e-05,31680.0,,,,
6094,8000,69806,1.8048,0.0149,3.513,4.436,0.0109,0.07,2.52,0.94,0.0,1022.0,503,514,5,49,50,0,257.0,0.02,3.4e-05,31670.0,,,,
6095,8000,69823,1.8146,0.0092,3.543,4.316,0.0111,0.07,2.26,0.94,0.0,1065.0,514,549,2,48,52,0,246.0,0.01,3.4e-05,31691.0,,,,
6096,8000,69839,1.8288,0.0018,3.5855,4.196,0.0123,0.08,2.34,0.93,0.0,1205.0,581,624,0,48,52,0,218.0,0.01,3.4e-05,31767.0,,,,
6097,8000,69856,1.831,-0.0024,3.5974,4.127,0.0125,0.08,2.17,0.93,0.0,1230.0,578,652,0,47,53,0,213.0,0.01,3.4e-05,31703.0,,,,
6098,8000,69872,1.8297,0.004,3.5831,4.26,0.0117,0.07,2.16,0.93,0.0,1218.0,601,617,0,49,51,0,215.0,0.02,3.4e-05,31694.0,,,,
6099,8000,69889,1.856,0.01,3.624,4.294,0.0118,0.07,2.21,0.93,0.0,1259.0,642,617,0,51,49,0,208.0,0.01,3.4e-05,31693.0,221,0,291,43
6100,8000,69921,1.8325,0.0058,3.5852,4.313,0.0118,0.07,2.25,0.94,0.0,1255.0,652,603,0,52,48,0,209.0,0.01,3.4e-05,31810.0,,,,
6101,8000,69938,1.8982,-0.009,3.7448,4.157,0.013,0.08,2.87,0.92,0.0,1329.0,668,660,1,50,50,0,197.0,0.02,3.4e-05,30632.0,,,,
6102,8000,69955,1.8713,0.0026,3.6679,4.196,0.0122,0.08,2.55,0.92,0.0,1218.0,652,566,0,54,46,0,215.0,0.03,3.4e-05,31692.0,,,,
6103,8000,69971,1.8091,-0.0051,3.5599,4.315,0.0121,0.08,2.44,0.93,0.0,1137.0,573,564,0,50,50,0,231.0,0.03,3.4e-05,31704.0,,,,
6104,8000,69988,1.842,-0.0072,3.6303,4.323,0.0111,0.07,2.76,0.93,0.0,1206.0,569,637,0,47,53,0,217.0,0.01,3.4e-05,31681.0,,,,
6105,8000,70005,1.8319,0.0032,3.5898,4.379,0.0111,0.07,2.39,0.93,0.0,1163.0,552,604,7,47,52,1,225.0,0.01,3.4e-05,31691.0,,,,
6106,8000,70021,1.8588,0.0077,3.6346,4.369,0.0112,0.07,2.76,0.93,0.0,1232.0,601,625,6,49,51,0,213.0,0.01,3.4e-05,31705.0,,,,
6107,8000,70038,1.856,0.0136,3.6165,4.263,0.0124,0.08,2.58,0.93,0.0,1187.0,567,615,5,48,52,0,221.0,0.01,3.4e-05,31682.0,,,,
6108,8000,70054,1.8353,0.0097,3.5835,4.37,0.0138,0.08,2.03,0.93,0.0,1142.0,555,581,6,49,51,1,230.0,0.01,3.4e-05,31759.0,,,,
6109,8000,70071,1.8698,0.0208,3.6294,4.211,0.012,0.08,2.34,0.93,0.0,1175.0,510,665,0,43,57,0,223.0,0.01,3.4e-05,31759.0,,,,
6110,8000,70088,1.9314,0.0222,3.7507,4.27,0.0096,0.07,8.17,0.93,0.0,1146.0,528,611,7,46,53,1,229.0,0.01,3.4e-05,31759.0,,,,
6111,8000,70104,1.7984,-0.0313,3.5914,4.229,0.011,0.08,2.83,0.93,0.0,1135.0,566,568,1,50,50,0,231.0,0.01,3.4e-05,31712.0,,,,
6112,8000,70121,1.7853,-0.0539,3.6102,4.194,0.0095,0.07,4.97,0.93,0.0,1122.0,533,582,7,48,52,1,234.0,0.01,3.4e-05,31693.0,,,,
6113,8000,70137,1.779,-0.0411,3.5713,4.144,0.0123,0.08,3.18,0.94,0.0,1127.0,537,590,0,48,52,0,233.0,0.01,3.4e-05,31764.0,,,,
6114,8000,70154,1.7888,-0.0219,3.5532,4.26,0.0124,0.08,2.8,0.94,0.0,1145.0,554,591,0,48,52,0,229.0,0.01,3.4e-05,31701.0,,,,
6115,8000,70170,1.7981,-0.0073,3.5426,4.285,0.0123,0.07,2.61,0.94,0.0,1129.0,552,577,0,49,51,0,232.0,0.02,3.4e-05,31714.0,,,,
6116,8000,70187,1.8232,-0.0092,3.5968,4.279,0.0124,0.08,2.89,0.94,0.0,1174.0,566,608,0,48,52,0,223.0,0.01,3.4e-05,31695.0,,,,
6117,8000,70204,1.8146,-0.013,3.5872,4.323,0.0099,0.07,3.51,0.94,0.0,1136.0,568,568,0,50,50,0,231.0,0.0,3.4e-05,31682.0,,,,
6118,8000,70220,1.7586,-0.0257,3.501,4.382,0.0102,0.07,3.45,0.95,0.0,1079.0,568,510,1,53,47,0,243.0,0.0,3.4e-05,31697.0,,,,
6119,8000,70237,1.759,-0.0125,3.4769,4.482,0.0127,0.07,3.23,0.95,0.0,1018.0,535,478,5,53,47,0,258.0,0.02,3.4e-05,31762.0,,,,
6120,8000,70253,1.8076,-0.0044,3.5569,4.387,0.0113,0.07,3.87,0.94,0.0,1099.0,592,504,3,54,46,0,239.0,0.02,3.4e-05,31717.0,,,,
6121,8000,70271,1.8655,0.002,3.6595,4.342,0.0138,0.08,3.66,0.93,0.0,1152.0,624,526,2,54,46,0,228.0,0.02,3.4e-05,30561.0,,,,
6122,8000,70287,1.8756,-0.0023,3.6873,4.222,0.0137,0.08,2.54,0.92,0.0,1259.0,625,633,1,50,50,0,208.0,0.02,3.4e-05,31689.0,,,,
6123,8000,70304,1.8921,0.0166,3.6829,4.231,0.0147,0.09,2.39,0.92,0.0,1252.0,678,574,0,54,46,0,209.0,0.02,3.4e-05,31692.0,,,,
6124,8000,70320,1.8788,0.0019,3.6846,4.139,0.0122,0.08,2.49,0.92,0.0,1232.0,640,592,0,52,48,0,213.0,0.04,3.4e-05,31746.0,,,,
6125,8000,70337,1.9084,0.0085,3.7302,4.077,0.0134,0.09,2.7,0.91,0.0,1321.0,663,657,1,50,50,0,198.0,0.04,3.4e-05,31695.0,,,,
6126,8000,70354,1.8858,0.022,3.6579,4.072,0.0136,0.08,2.23,0.92,0.0,1321.0,681,639,1,52,48,0,198.0,0.02,3.4e-05,31684.0,,,,
6127,8000,70370,1.9277,0.0308,3.7238,4.038,0.0127,0.08,2.41,0.92,0.0,1347.0,733,614,0,54,46,0,195.0,0.03,3.4e-05,31754.0,,,,
6128,8000,70387,1.8776,0.0182,3.6487,4.027,0.0131,0.08,2.21,0.93,0.0,1309.0,696,613,0,53,47,0,200.0,0.03,3.4e-05,31687.0,,,,
6129,8000,70403,1.8987,0.018,3.6908,3.966,0.0134,0.09,2.32,0.93,0.0,1319.0,726,592,1,55,45,0,199.0,0.03,3.4e-05,31712.0,,,,
6130,8000,70420,1.8746,0.0123,3.6549,4.076,0.0106,0.08,2.08,0.93,0.0,1352.0,746,606,0,55,45,0,194.0,0.02,3.4e-05,31691.0,,,,
6131,8000,70437,1.8758,-0.0015,3.6845,4.008,0.0125,0.08,2.28,0.93,0.0,1379.0,764,615,0,55,45,0,190.0,0.01,3.4e-05,31681.0,,,,
6132,8000,70453,1.8751,-0.0024,3.6852,4.039,0.0135,0.08,2.25,0.93,0.0,1408.0,743,665,0,53,47,0,186.0,0.01,3.4e-05,31701.0,,,,
6133,8000,70470,1.9086,0.0304,3.6864,4.033,0.0136,0.09,2.64,0.93,0.0,1375.0,703,672,0,51,49,0,191.0,0.01,3.4e-05,31693.0,,,,
6134,8000,70486,1.8746,0.0117,3.6568,4.125,0.0119,0.08,2.14,0.93,0.0,1392.0,787,605,0,57,43,0,188.0,0.01,3.4e-05,31698.0,,,,
6135,8000,70503,1.8946,0.0025,3.7154,4.119,0.0106,0.08,2.55,0.93,0.0,1375.0,739,636,0,54,46,0,191.0,0.01,3.4e-05,31694.0,,,,
6136,8000,70520,1.9018,0.0129,3.7086,4.081,0.0105,0.08,3.3,0.93,0.0,1328.0,713,615,0,54,46,0,197.0,0.01,3.4e-05,31695.0,,,,
6137,8000,70536,1.8816,0.0105,3.6733,4.119,0.0105,0.07,2.51,0.93,0.0,1352.0,697,655,0,52,48,0,194.0,0.01,3.4e-05,31697.0,,,,
6138,8000,70553,1.8574,0.0078,3.6307,4.176,0.0137,0.07,2.43,0.94,0.0,1318.0,671,647,0,51,49,0,199.0,0.01,3.4e-05,31697.0,,,,
6139,8000,70570,1.835,0.0087,3.5843,4.199,0.0118,0.08,2.86,0.94,0.0,1248.0,665,582,1,53,47,0,210.0,0.01,3.4e-05,31699.0,,,,
6140,8000,70586,1.8188,0.0055,3.5589,4.295,0.0101,0.07,3.22,0.95,0.0,1152.0,610,541,1,53,47,0,228.0,0.02,3.4e-05,31691.0,,,,
6141,8000,70603,1.864,0.0077,3.6451,4.356,0.0106,0.07,3.42,0.94,0.0,1141.0,590,548,3,52,48,0,230.0,0.01,3.4e-05,30634.0,,,,
6142,8000,70620,1.8392,-0.0082,3.6271,4.343,0.0115,0.07,2.84,0.93,0.0,1180.0,536,644,0,45,55,0,222.0,0.02,3.4e-05,31712.0,,,,
6143,8000,70636,1.8139,-0.0107,3.583,4.494,0.0106,0.07,2.6,0.93,0.0,1136.0,523,611,2,46,54,0,231.0,0.02,3.4e-05,31715.0,,,,
6144,8000,70653,1.8084,0.0141,3.5227,4.529,0.0111,0.07,2.79,0.94,0.0,1102.0,513,588,1,47,53,0,238.0,0.02,3.4e-05,31757.0,,,,
6145,8000,70670,1.8061,0.0179,3.5106,4.455,0.0115,0.08,2.56,0.94,0.0,1159.0,529,625,5,46,54,0,226.0,0.01,3.4e-05,31753.0,,,,
6146,8000,70686,1.8453,0.0241,3.5756,4.437,0.015,0.08,2.66,0.93,0.0,1082.0,496,585,1,46,54,0,242.0,0.02,3.4e-05,31711.0,,,,
6147,8000,70703,1.8905,0.031,3.6511,4.292,0.0126,0.08,3.42,0.93,0.0,1175.0,538,637,0,46,54,0,223.0,0.01,3.4e-05,31721.0,,,,
6148,8000,70719,1.878,0.0329,3.6225,4.312,0.0092,0.06,4.32,0.93,0.0,1165.0,519,645,1,45,55,0,225.0,0.01,3.4e-05,31707.0,,,,
6149,8000,70736,1.8924,0.0317,3.6535,4.278,0.0112,0.07,3.42,0.92,0.0,1161.0,536,622,3,46,54,0,226.0,0.01,3.4e-05,31698.0,158,0,354,31
6150,8000,70768,1.8517,0.0151,3.6053,4.292,0.0111,0.08,2.86,0.92,0.0,1122.0,522,597,3,47,53,0,234.0,0.01,3.4e-05,31916.0,,,,
6151,8000,70785,1.8171,0.0074,3.5523,4.343,0.0101,0.07,2.9,0.93,0.0,1097.0,505,587,5,46,54,0,239.0,0.01,3.4e-05,31700.0,,,,
6152,8000,70801,1.8145,0.0213,3.5198,4.428,0.0103,0.07,2.57,0.93,0.0,1038.0,481,553,4,46,53,0,253.0,0.01,3.4e-05,31713.0,,,,
6153,8000,70818,1.8077,0.0033,3.541,4.222,0.0111,0.07,3.6,0.93,0.0,1005.0,487,508,10,48,51,1,261.0,0.0,3.4e-05,31695.0,,,,
6154,8000,70834,1.7714,0.0132,3.4523,4.396,0.0103,0.07,2.76,0.94,0.0,1012.0,434,556,22,43,55,2,259.0,0.01,3.4e-05,31703.0,,,,
6155,8000,70851,1.7981,0.0187,3.494,4.435,0.0109,0.07,2.65,0.94,0.0,1080.0,530,531,19,49,49,2,243.0,0.0,3.4e-05,31771.0,,,,
6156,8000,70868,1.8278,0.0222,3.545,4.316,0.0119,0.08,2.76,0.94,0.0,1143.0,563,567,13,49,50,1,229.0,0.01,3.4e-05,31706.0,,,,
6157,8000,70884,1.8008,0.0145,3.5066,4.404,0.0123,0.08,2.36,0.94,0.0,1147.0,560,579,8,49,50,1,229.0,0.01,3.4e-05,31707.0,,,,
6158,8000,70901,1.8185,0.0119,3.5459,4.314,0.0119,0.08,2.43,0.94,0.0,1106.0,526,578,2,48,52,0,237.0,0.01,3.4e-05,31702.0,,,,
6159,8000,70917,1.8309,0.0214,3.5515,4.235,0.0118,0.08,2.29,0.94,0.0,1142.0,538,598,6,47,52,1,230.0,0.01,3.4e-05,31710.0,,,,
6160,8000,70934,1.8339,0.0279,3.5442,4.245,0.0124,0.08,2.38,0.94,0.0,1141.0,538,601,2,47,53,0,230.0,0.01,3.4e-05,31689.0,,,,
6161,8000,70951,1.9162,0.0286,3.707,4.168,0.0161,0.09,2.26,0.92,0.0,1269.0,635,630,4,50,50,0,207.0,0.02,3.4e-05,30592.0,,,,
6162,8000,70968,1.9203,0.014,3.7444,4.102,0.0131,0.08,2.6,0.91,0.0,1312.0,605,700,7,46,53,1,200.0,0.02,3.4e-05,31720.0,,,,
6163,8000,70984,1.8825,0.0011,3.6946,4.132,0.0118,0.08,2.35,0.92,0.0,1313.0,647,663,3,49,50,0,200.0,0.02,3.4e-05,31711.0,,,,
6164,8000,71001,1.8456,-0.0056,3.6347,4.268,0.011,0.08,2.69,0.92,0.0,1235.0,571,664,0,46,54,0,212.0,0.01,3.4e-05,31760.0,,,,
6165,8000,71017,1.8594,0.0009,3.6488,4.163,0.0112,0.08,2.57,0.92,0.0,1244.0,610,633,1,49,51,0,211.0,0.02,3.4e-05,31687.0,,,,
6166,8000,71034,1.8588,-0.0072,3.6636,4.18,0.0111,0.08,2.52,0.92,0.0,1270.0,597,672,1,47,53,0,206.0,0.01,3.4e-05,31772.0,,,,
6167,8000,71051,1.9075,0.0111,3.7235,4.048,0.0115,0.08,2.34,0.92,0.0,1333.0,640,689,4,48,52,0,197.0,0.02,3.4e-05,31693.0,,,,
6168,8000,71067,1.9371,0.0312,3.7431,4.056,0.0119,0.08,2.45,0.92,0.0,1351.0,642,707,2,48,52,0,194.0,0.01,3.4e-05,31695.0,,,,
6169,8000,71084,1.9376,0.0301,3.7456,4.01,0.0119,0.08,2.41,0.92,0.0,1337.0,657,680,0,49,51,0,196.0,0.01,3.4e-05,31728.0,,,,
6170,8000,71100,1.907,0.0218,3.701,4.016,0.012,0.08,2.43,0.93,0.0,1354.0,649,704,1,48,52,0,194.0,0.01,3.4e-05,31697.0,,,,
6171,8000,71117,1.9038,0.0105,3.7174,3.994,0.012,0.08,2.41,0.92,0.0,1418.0,694,720,4,49,51,0,185.0,0.01,3.4e-05,31696.0,,,,
6172,8000,71134,1.9049,0.011,3.7186,3.968,0.0111,0.08,2.2,0.92,0.0,1355.0,693,656,6,51,48,0,193.0,0.0,3.4e-05,31754.0,,,,
6173,8000,71150,1.8862,0.0078,3.6876,4.005,0.0127,0.08,2.26,0.92,0.0,1357.0,671,685,1,49,50,0,193.0,0.0,3.4e-05,31680.0,,,,
6174,8000,71167,1.8905,0.0274,3.6575,4.066,0.0108,0.08,2.59,0.93,0.0,1342.0,708,634,0,53,47,0,195.0,0.01,3.4e-05,31684.0,,,,
6175,8000,71183,1.8937,0.0222,3.6748,4.162,0.0119,0.08,2.2,0.93,0.0,1331.0,681,650,0,51,49,0,197.0,0.01,3.4e-05,31692.0,,,,
6176,8000,71200,1.9018,0.0143,3.7061,4.069,0.0134,0.08,2.36,0.93,0.0,1303.0,663,639,1,51,49,0,201.0,0.01,3.4e-05,31699.0,,,,
6177,8000,71217,1.8739,0.0141,3.651,4.091,0.0111,0.08,2.39,0.93,0.0,1281.0,632,648,1,49,51,0,205.0,0.01,3.4e-05,31684.0,,,,
6178,8000,71233,1.8447,0.021,3.5797,4.226,0.0125,0.08,2.31,0.94,0.0,1245.0,585,659,1,47,53,0,211.0,0.01,3.4e-05,31700.0,,,,
6179,8000,71250,1.8698,0.0366,3.5987,4.206,0.0133,0.08,2.91,0.94,0.0,1258.0,621,637,0,49,51,0,208.0,0.0,3.4e-05,31677.0,,,,
6180,8000,71267,1.8733,0.0242,3.6292,4.046,0.0111,0.08,2.15,0.94,0.0,1257.0,654,603,0,52,48,0,209.0,0.01,3.4e-05,31669.0,,,,
6181,8000,71284,1.93,0.0194,3.7523,4.068,0.0129,0.08,2.41,0.92,0.0,1244.0,673,571,0,54,46,0,211.0,0.01,3.4e-05,30638.0,,,,
6182,8000,71300,1.9033,0.0009,3.7353,3.991,0.0127,0.08,2.23,0.92,0.0,1265.0,680,584,1,54,46,0,207.0,0.02,3.4e-05,31747.0,,,,
6183,8000,71317,1.8957,0.0059,3.7101,4.003,0.0118,0.08,2.38,0.92,0.0,1271.0,669,602,0,53,47,0,206.0,0.02,3.4e-05,31679.0,,,,
6184,8000,71334,1.9147,0.0247,3.7103,3.959,0.0131,0.09,2.38,0.92,0.0,1265.0,633,631,1,50,50,0,207.0,0.02,3.4e-05,31665.0,,,,
6185,8000,71350,1.9225,0.0323,3.7105,3.954,0.0111,0.08,2.33,0.92,0.0,1279.0,666,611,2,52,48,0,205.0,0.02,3.4e-05,31754.0,,,,
6186,8000,71367,1.9268,0.0273,3.7294,3.956,0.0138,0.09,2.31,0.92,0.0,1319.0,687,632,0,52,48,0,199.0,0.02,3.4e-05,31693.0,,,,
6187,8000,71383,1.9092,0.019,3.7113,4.021,0.0114,0.08,2.45,0.92,0.0,1306.0,659,647,0,50,50,0,201.0,0.01,3.4e-05,31775.0,,,,
6188,8000,71400,1.9066,0.0199,3.7039,3.987,0.0107,0.08,2.55,0.93,0.0,1272.0,638,634,0,50,50,0,206.0,0.01,3.4e-05,31733.0,,,,
6189,8000,71417,1.9027,0.0142,3.7076,3.996,0.0104,0.08,3.1,0.93,0.0,1230.0,618,612,0,50,50,0,213.0,0.01,3.4e-05,31683.0,,,,
6190,8000,71433,1.8592,-0.0049,3.6583,3.948,0.0105,0.08,2.29,0.93,0.0,1276.0,613,663,0,48,52,0,205.0,0.01,3.4e-05,31693.0,,,,
6191,8000,71450,1.848,-0.0238,3.6743,4.012,0.0111,0.08,2.25,0.93,0.0,1254.0,604,650,0,48,52,0,209.0,0.01,3.4e-05,31677.0,,,,
6192,8000,71466,1.8531,-0.0067,3.6508,4.051,0.0123,0.08,2.75,0.93,0.0,1237.0,570,666,1,46,54,0,212.0,0.01,3.4e-05,31671.0,,,,
6193,8000,71483,1.8461,0.0018,3.6196,4.085,0.0117,0.08,2.5,0.93,0.0,1244.0,585,659,0,47,53,0,211.0,0.01,3.4e-05,31683.0,,,,
6194,8000,71500,1.8764,0.0132,3.6573,4.046,0.0109,0.08,3.02,0.93,0.0,1215.0,610,605,0,50,50,0,216.0,0.01,3.4e-05,31670.0,,,,
6195,8000,71516,1.8494,-0.0012,3.6317,4.025,0.0102,0.08,2.33,0.93,0.0,1205.0,606,599,0,50,50,0,218.0,0.02,3.4e-05,31761.0,,,,
6196,8000,71533,1.8581,0.0104,3.6265,4.072,0.0097,0.07,2.65,0.93,0.0,1189.0,613,575,1,52,48,0,220.0,0.01,3.4e-05,31722.0,,,,
6197,8000,71549,1.8633,0.0152,3.6269,4.002,0.0099,0.08,2.66,0.93,0.0,1175.0,581,594,0,49,51,0,223.0,0.01,3.4e-05,31673.0,,,,
6198,8000,71566,1.8854,0.0058,3.6894,3.96,0.0116,0.08,5.45,0.93,0.0,1189.0,586,603,0,49,51,0,220.0,0.01,3.4e-05,31681.0,,,,
6199,8000,71583,1.8733,0.0258,3.625,3.928,0.0115,0.09,2.23,0.93,0.0,1257.0,643,613,1,51,49,0,209.0,0.01,3.4e-05,31688.0,148,0,364,29
6200,8000,71615,1.8741,0.0078,3.6627,3.934,0.011,0.08,2.92,0.93,0.0,1286.0,611,674,1,48,52,0,204.0,0.01,3.4e-05,31835.0,,,,
6201,8000,71632,1.9716,0.0309,3.8107,3.883,0.0143,0.09,2.5,0.91,0.0,1329.0,653,676,0,49,51,0,197.0,0.01,3.4e-05,30600.0,,,,
6202,8000,71648,1.9695,0.0347,3.7995,3.915,0.0131,0.09,2.56,0.91,0.0,1428.0,710,717,1,50,50,0,184.0,0.01,3.4e-05,31678.0,,,,
6203,8000,71665,1.9228,0.0256,3.7251,4.003,0.0122,0.08,2.42,0.91,0.0,1470.0,666,804,0,45,55,0,178.0,0.01,3.4e-05,31711.0,,,,
6204,8000,71682,1.9116,0.025,3.7037,4.023,0.0131,0.09,2.38,0.91,0.0,1364.0,698,666,0,51,49,0,192.0,0.02,3.4e-05,31697.0,,,,
6205,8000,71698,1.9982,0.0323,3.8624,4.035,0.0134,0.08,17.07,0.92,0.0,1304.0,629,675,0,48,52,0,201.0,0.01,3.4e-05,31703.0,,,,
6206,8000,71715,2.0485,0.0654,3.8967,4.015,0.01,0.07,18.07,0.92,0.0,1250.0,648,599,3,52,48,0,210.0,0.01,3.4e-05,31709.0,,,,
6207,8000,71731,1.9257,0.0536,3.675,3.991,0.0124,0.08,4.87,0.93,0.0,1218.0,607,608,3,50,50,0,215.0,0.02,3.4e-05,31691.0,,,,
6208,8000,71748,1.919,0.0547,3.6594,4.029,0.0106,0.08,4.01,0.93,0.0,1158.0,585,570,3,51,49,0,226.0,0.02,3.4e-05,31700.0,,,,
6209,8000,71765,1.9287,0.0668,3.655,4.05,0.0124,0.08,3.69,0.93,0.0,1178.0,600,575,3,51,49,0,223.0,0.01,3.4e-05,31690.0,,,,
6210,8000,71781,1.9267,0.0611,3.6621,4.0,0.0118,0.08,3.43,0.93,0.0,1143.0,525,614,4,46,54,0,229.0,0.02,3.4e-05,31668.0,,,,
6211,8000,71798,1.9058,0.0592,3.6247,4.034,0.0113,0.08,4.75,0.94,0.0,1119.0,581,534,4,52,48,0,234.0,0.02,3.4e-05,31695.0,,,,
6212,8000,71814,1.8917,0.0621,3.5902,4.037,0.0112,0.08,3.47,0.94,0.0,1127.0,555,568,4,49,50,0,233.0,0.02,3.4e-05,31686.0,,,,
6213,8000,71831,1.8878,0.051,3.6042,4.02,0.0133,0.08,4.56,0.94,0.0,1095.0,545,548,2,50,50,0,239.0,0.01,3.4e-05,31765.0,,,,
6214,8000,71848,1.8865,0.0465,3.611,4.076,0.0129,0.08,3.78,0.94,0.0,1163.0,611,550,2,53,47,0,225.0,0.01,3.4e-05,31685.0,,,,
6215,8000,71864,1.8356,0.0386,3.5256,4.175,0.0115,0.08,3.61,0.94,0.0,1084.0,564,519,1,52,48,0,242.0,0.01,3.4e-05,31714.0,,,,
6216,8000,71881,1.8216,0.0349,3.5057,4.251,0.012,0.08,4.15,0.95,0.0,965.0,483,477,5,50,49,1,272.0,0.01,3.4e-05,31707.0,,,,
6217,8000,71897,1.8025,0.0178,3.5021,4.279,0.0118,0.07,4.42,0.94,0.0,1007.0,503,501,3,50,50,0,260.0,0.02,3.4e-05,31699.0,,,,
6218,8000,71914,1.7948,0.0124,3.4977,4.295,0.0116,0.08,4.07,0.94,0.0,969.0,462,503,4,48,52,0,271.0,0.01,3.4e-05,31738.0,,,,
6219,8000,71931,1.805,0.0202,3.503,4.267,0.0147,0.09,3.13,0.94,0.0,1005.0,519,478,8,52,48,1,261.0,0.01,3.4e-05,31699.0,,,,
6220,8000,71947,1.7987,0.0216,3.4876,4.238,0.0118,0.08,4.06,0.95,0.0,928.0,440,479,9,47,52,1,282.0,0.01,3.4e-05,31680.0,,,,
6221,8000,71964,1.8574,0.0408,3.5661,4.25,0.0142,0.08,3.56,0.93,0.0,971.0,478,486,7,49,50,1,270.0,0.01,3.4e-05,30640.0,,,,
6222,8000,71981,1.7848,0.0293,3.4444,4.319,0.0148,0.09,3.08,0.94,0.0,907.0,499,402,6,55,44,1,289.0,0.01,3.4e-05,31702.0,,,,
