iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
6346,8000,73561,1.8456,-0.0007,3.6222,3.858,0.0123,0.09,5.19,0.94,0.0,1240.0,580,652,8,47,53,1,211.0,0.02,3.3e-05,31947.0,,,,
6347,8000,73577,1.8694,-0.0034,3.6749,3.84,0.007,0.06,10.57,0.94,0.0,1172.0,564,604,4,48,52,0,224.0,0.01,3.3e-05,31944.0,,,,
6348,8000,73594,1.8368,-0.0085,3.6195,3.775,0.011,0.08,5.03,0.94,0.0,1231.0,611,613,7,50,50,1,213.0,0.01,3.3e-05,31948.0,,,,
6349,8000,73610,1.8364,-0.0029,3.6078,3.778,0.0113,0.08,4.94,0.94,0.0,1234.0,595,633,6,48,51,0,212.0,0.01,3.3e-05,31961.0,343,0,169,67
6350,8000,73642,1.8613,0.0078,3.6358,3.715,0.0123,0.09,3.84,0.94,0.0,1232.0,614,607,11,50,49,1,213.0,0.0,3.3e-05,32023.0,,,,
6351,8000,73658,1.8829,0.0199,3.6538,3.612,0.016,0.1,3.33,0.94,0.0,1338.0,615,717,6,46,54,0,196.0,0.0,3.3e-05,31891.0,,,,
6352,8000,73675,1.8774,0.0287,3.6257,3.699,0.01,0.08,4.09,0.94,0.0,1272.0,637,630,5,50,50,0,206.0,0.0,3.3e-05,31893.0,,,,
6353,8000,73691,1.8336,-0.008,3.6124,3.791,0.0084,0.07,5.16,0.94,0.0,1199.0,585,612,2,49,51,0,219.0,0.0,3.3e-05,31903.0,,,,
6354,8000,73708,1.7903,-0.0434,3.5966,3.806,0.0102,0.07,5.66,0.94,0.0,1200.0,546,647,7,46,54,1,218.0,0.0,3.3e-05,31884.0,,,,
6355,8000,73724,1.8198,-0.0185,3.6056,3.776,0.0112,0.08,4.65,0.94,0.0,1200.0,553,638,9,46,53,1,218.0,0.0,3.3e-05,31909.0,,,,
6356,8000,73741,1.8491,-0.0107,3.6482,3.725,0.0083,0.07,7.51,0.94,0.0,1225.0,584,628,13,48,51,1,214.0,0.0,3.3e-05,31959.0,,,,
6357,8000,73757,1.8014,-0.0215,3.5751,3.786,0.0105,0.08,4.59,0.94,0.0,1223.0,572,644,7,47,53,1,214.0,0.0,3.3e-05,31936.0,,,,
6358,8000,73774,1.8362,-0.0083,3.6188,3.8,0.01,0.08,4.87,0.94,0.0,1275.0,594,665,16,47,52,1,206.0,0.0,3.3e-05,31879.0,,,,
6359,8000,73790,1.8509,0.0166,3.5987,3.876,0.0116,0.08,6.23,0.94,0.0,1257.0,617,631,9,49,50,1,209.0,0.0,3.3e-05,31891.0,,,,
6360,8000,73807,1.8693,0.004,3.6601,3.828,0.0104,0.08,4.24,0.94,0.0,1307.0,605,688,14,46,53,1,201.0,0.0,3.3e-05,31896.0,,,,
6361,8000,73824,1.8845,-0.0097,3.7175,3.761,0.0141,0.09,3.6,0.92,0.0,1251.0,646,600,5,52,48,0,210.0,0.0,3.3e-05,30796.0,,,,
6362,8000,73840,1.8858,-0.0181,3.7368,3.753,0.0125,0.09,3.16,0.92,0.0,1296.0,713,576,7,55,44,1,202.0,0.01,3.3e-05,31908.0,,,,
6363,8000,73857,1.8671,-0.0154,3.6949,3.834,0.0107,0.09,3.89,0.93,0.0,1253.0,666,583,4,53,47,0,209.0,0.0,3.3e-05,31982.0,,,,
6364,8000,73873,1.8615,-0.0126,3.6781,3.856,0.0105,0.08,3.61,0.93,0.0,1313.0,718,589,6,55,45,0,200.0,0.0,3.3e-05,31925.0,,,,
6365,8000,73890,1.8611,0.0003,3.6515,3.862,0.0105,0.08,3.79,0.93,0.0,1327.0,721,603,3,54,45,0,198.0,0.0,3.3e-05,31944.0,,,,
6366,8000,73906,1.8475,-0.0058,3.6364,3.859,0.0101,0.08,5.28,0.93,0.0,1194.0,636,553,5,53,46,0,220.0,0.01,3.3e-05,31985.0,,,,
6367,8000,73923,1.8264,-0.0041,3.5909,3.862,0.01,0.08,3.93,0.93,0.0,1142.0,571,570,1,50,50,0,230.0,0.01,3.3e-05,31914.0,,,,
6368,8000,73939,1.8372,-0.006,3.6172,3.911,0.0096,0.08,4.64,0.93,0.0,1149.0,547,591,11,48,51,1,228.0,0.01,3.3e-05,31925.0,,,,
6369,8000,73956,1.8235,0.0011,3.5749,3.9,0.011,0.08,4.76,0.94,0.0,1192.0,636,549,7,53,46,1,220.0,0.0,3.3e-05,31928.0,,,,
6370,8000,73972,1.8438,-0.0014,3.6213,3.912,0.0086,0.07,6.33,0.94,0.0,1179.0,598,567,14,51,48,1,222.0,0.0,3.3e-05,31920.0,,,,
6371,8000,73989,1.848,0.0148,3.5977,3.893,0.0101,0.08,6.63,0.94,0.0,1118.0,571,532,15,51,48,1,234.0,0.0,3.3e-05,31977.0,,,,
6372,8000,74005,1.8488,0.0295,3.5695,3.989,0.0101,0.08,5.42,0.94,0.0,1152.0,626,520,6,54,45,1,228.0,0.0,3.3e-05,31935.0,,,,
6373,8000,74022,1.8121,0.0068,3.5415,3.982,0.0117,0.08,7.75,0.95,0.0,1122.0,579,531,12,52,47,1,234.0,0.0,3.3e-05,31899.0,,,,
6374,8000,74038,1.7958,0.0101,3.5028,3.994,0.01,0.08,4.8,0.95,0.0,1092.0,562,518,12,51,47,1,240.0,0.0,3.3e-05,31923.0,,,,
6375,8000,74055,1.8233,0.0188,3.5411,4.003,0.0126,0.09,3.69,0.95,0.0,1137.0,601,521,15,53,46,1,231.0,0.01,3.3e-05,31936.0,,,,
6376,8000,74071,1.85,0.0291,3.5722,3.96,0.012,0.09,6.65,0.94,0.0,1101.0,581,513,7,53,47,1,238.0,0.0,3.3e-05,31981.0,,,,
6377,8000,74087,1.8313,0.0294,3.5352,4.019,0.0103,0.07,6.16,0.95,0.0,1126.0,607,508,11,54,45,1,233.0,0.01,3.3e-05,31908.0,,,,
6378,8000,74104,1.794,0.0238,3.4721,4.058,0.0108,0.08,4.32,0.95,0.0,1129.0,571,552,6,51,49,1,232.0,0.01,3.3e-05,31965.0,,,,
6379,8000,74120,1.8397,0.0231,3.5657,4.073,0.0106,0.08,5.62,0.95,0.0,1123.0,592,521,10,53,46,1,233.0,0.01,3.3e-05,31987.0,,,,
6380,8000,74137,1.8238,0.0164,3.5473,4.079,0.0095,0.07,5.19,0.95,0.0,1142.0,602,526,14,53,46,1,230.0,0.01,3.3e-05,31915.0,,,,
6381,8000,74154,1.8726,0.0086,3.6592,3.976,0.0134,0.08,4.82,0.93,0.0,1201.0,639,553,9,53,46,1,218.0,0.0,3.3e-05,30765.0,,,,
6382,8000,74171,1.871,0.0032,3.6658,3.904,0.0137,0.08,4.31,0.93,0.0,1216.0,602,609,5,50,50,0,216.0,0.01,3.3e-05,31895.0,,,,
6383,8000,74187,1.8321,-0.012,3.6194,3.983,0.0121,0.08,4.0,0.93,0.0,1235.0,616,613,6,50,50,0,212.0,0.01,3.3e-05,31903.0,,,,
6384,8000,74204,1.8253,0.0004,3.5809,4.022,0.012,0.08,3.67,0.94,0.0,1210.0,618,587,5,51,49,0,217.0,0.01,3.3e-05,31905.0,,,,
6385,8000,74220,1.8166,-0.0304,3.6247,3.981,0.0101,0.07,5.61,0.94,0.0,1200.0,560,633,7,47,53,1,218.0,0.01,3.3e-05,31919.0,,,,
6386,8000,74236,1.8031,-0.0278,3.5929,3.987,0.01,0.07,4.4,0.94,0.0,1224.0,609,610,5,50,50,0,214.0,0.01,3.3e-05,31970.0,,,,
6387,8000,74253,1.8142,-0.0194,3.5973,3.872,0.0097,0.07,7.42,0.94,0.0,1232.0,563,657,12,46,53,1,213.0,0.01,3.3e-05,31900.0,,,,
6388,8000,74269,1.817,-0.0205,3.6047,3.83,0.0121,0.08,3.14,0.94,0.0,1327.0,643,683,1,48,51,0,198.0,0.0,3.3e-05,31877.0,,,,
6389,8000,74286,1.8133,-0.0143,3.5855,3.859,0.0111,0.08,4.04,0.94,0.0,1228.0,620,601,7,50,49,1,213.0,0.01,3.3e-05,32021.0,,,,
6390,8000,74302,1.8559,-0.0059,3.6532,3.793,0.0107,0.08,4.01,0.94,0.0,1295.0,650,640,5,50,49,0,202.0,0.0,3.3e-05,31931.0,,,,
6391,8000,74319,1.8056,-0.0156,3.5718,3.81,0.0108,0.08,3.72,0.94,0.0,1263.0,610,650,3,48,51,0,208.0,0.0,3.3e-05,31958.0,,,,
6392,8000,74335,1.8147,-0.0201,3.5991,3.771,0.0106,0.08,4.07,0.94,0.0,1295.0,596,687,12,46,53,1,202.0,0.01,3.3e-05,31950.0,,,,
6393,8000,74352,1.8678,0.0006,3.6632,3.719,0.0099,0.07,4.86,0.94,0.0,1315.0,669,640,6,51,49,0,199.0,0.0,3.3e-05,31946.0,,,,
6394,8000,74368,1.8372,-0.0075,3.6197,3.824,0.011,0.08,3.89,0.93,0.0,1275.0,638,630,7,50,49,1,206.0,0.0,3.3e-05,31937.0,,,,
6395,8000,74385,1.8213,-0.0066,3.5856,3.859,0.0133,0.08,4.63,0.94,0.0,1211.0,581,624,6,48,52,0,216.0,0.0,3.3e-05,32002.0,,,,
6396,8000,74401,1.8226,-0.0032,3.5818,3.908,0.011,0.07,5.28,0.94,0.0,1173.0,576,588,9,49,50,1,223.0,0.0,3.3e-05,31971.0,,,,
6397,8000,74418,1.8319,-0.0018,3.5973,3.874,0.009,0.07,7.5,0.94,0.0,1174.0,554,607,13,47,52,1,223.0,0.0,3.3e-05,31934.0,,,,
6398,8000,74434,1.8652,0.0114,3.6359,3.72,0.0105,0.08,6.06,0.94,0.0,1173.0,578,583,12,49,50,1,223.0,0.01,3.3e-05,31977.0,,,,
6399,8000,74451,1.8163,0.0182,3.5252,3.803,0.0111,0.08,4.53,0.94,0.0,1142.0,554,580,8,49,51,1,230.0,0.01,3.3e-05,31993.0,246,0,266,48
6400,8000,74482,1.8278,0.0009,3.5825,3.783,0.0085,0.06,7.76,0.94,0.0,1115.0,552,558,5,50,50,0,235.0,0.01,3.3e-05,32068.0,,,,
6401,8000,74499,1.8533,-0.0052,3.6451,3.71,0.0109,0.08,5.0,0.93,0.0,1083.0,571,501,11,53,46,1,242.0,0.01,3.3e-05,30775.0,,,,
6402,8000,74516,1.8848,-0.0037,3.7062,3.788,0.0107,0.08,10.99,0.93,0.0,1056.0,526,517,13,50,49,1,248.0,0.01,3.3e-05,31926.0,,,,
6403,8000,74532,1.8579,-0.0125,3.6691,3.716,0.0107,0.08,5.54,0.93,0.0,1163.0,616,538,9,53,46,1,225.0,0.01,3.3e-05,31906.0,,,,
6404,8000,74549,1.8456,-0.0121,3.6442,3.749,0.0113,0.08,8.33,0.94,0.0,1169.0,584,575,10,50,49,1,224.0,0.01,3.2e-05,31994.0,,,,
6405,8000,74565,1.8375,-0.0048,3.6138,3.783,0.0106,0.08,4.6,0.94,0.0,1151.0,584,564,3,51,49,0,228.0,0.01,3.2e-05,31913.0,,,,
6406,8000,74582,1.8633,0.0241,3.6074,3.781,0.0114,0.09,5.26,0.94,0.0,1147.0,566,579,2,49,50,0,229.0,0.01,3.2e-05,31973.0,,,,
6407,8000,74598,1.8413,0.0099,3.5914,3.72,0.0119,0.09,4.16,0.94,0.0,1142.0,563,571,8,49,50,1,230.0,0.01,3.2e-05,31932.0,,,,
6408,8000,74615,1.8646,0.011,3.6366,3.788,0.0093,0.08,6.4,0.94,0.0,1130.0,568,555,7,50,49,1,232.0,0.01,3.2e-05,31942.0,,,,
6409,8000,74631,1.8361,0.0049,3.593,3.843,0.0113,0.09,4.21,0.94,0.0,1130.0,553,569,8,49,50,1,232.0,0.01,3.2e-05,31911.0,,,,
6410,8000,74648,1.8428,0.0017,3.611,3.685,0.0122,0.09,4.58,0.94,0.0,1158.0,606,544,8,52,47,1,226.0,0.01,3.2e-05,31934.0,,,,
6411,8000,74664,1.9108,0.0173,3.7143,3.561,0.0091,0.08,9.79,0.94,0.0,1174.0,600,570,4,51,49,0,223.0,0.01,3.2e-05,31960.0,,,,
6412,8000,74681,1.8684,0.029,3.6062,3.536,0.0113,0.09,4.38,0.95,0.0,1149.0,571,573,5,50,50,0,228.0,0.01,3.2e-05,31915.0,,,,
6413,8000,74697,1.8569,0.0194,3.6019,3.515,0.0127,0.09,4.16,0.95,0.0,1171.0,597,570,4,51,49,0,224.0,0.0,3.2e-05,31983.0,,,,
6414,8000,74713,1.8758,0.0212,3.6362,3.536,0.012,0.09,3.77,0.94,0.0,1180.0,613,563,4,52,48,0,222.0,0.01,3.2e-05,31969.0,,,,
6415,8000,74730,1.8939,0.0156,3.6837,3.523,0.012,0.09,4.69,0.94,0.0,1210.0,624,583,3,52,48,0,217.0,0.01,3.2e-05,31934.0,,,,
6416,8000,74746,1.8855,0.0134,3.6708,3.435,0.0139,0.1,4.71,0.94,0.0,1274.0,663,604,7,52,47,1,206.0,0.0,3.2e-05,31925.0,,,,
6417,8000,74763,1.8942,0.0113,3.6926,3.453,0.0094,0.08,4.43,0.94,0.0,1193.0,621,567,5,52,48,0,220.0,0.0,3.2e-05,31992.0,,,,
6418,8000,74779,1.8625,0.0083,3.6346,3.466,0.0114,0.09,4.14,0.94,0.0,1239.0,655,581,3,53,47,0,212.0,0.0,3.2e-05,31926.0,,,,
6419,8000,74796,1.8654,0.0062,3.6446,3.442,0.0102,0.08,4.59,0.94,0.0,1220.0,616,601,3,50,49,0,215.0,0.0,3.2e-05,31917.0,,,,
6420,8000,74812,1.8281,-0.0077,3.5986,3.596,0.0097,0.08,4.36,0.95,0.0,1218.0,638,580,0,52,48,0,215.0,0.0,3.2e-05,31929.0,,,,
6421,8000,74829,1.8813,-0.0185,3.7273,3.6,0.0119,0.09,3.64,0.92,0.0,1247.0,653,592,2,52,47,0,210.0,0.0,3.2e-05,30830.0,,,,
6422,8000,74846,1.8702,-0.0155,3.7005,3.753,0.0108,0.08,4.33,0.93,0.0,1205.0,594,609,2,49,51,0,218.0,0.0,3.2e-05,31941.0,,,,
6423,8000,74862,1.8303,-0.0204,3.6317,3.811,0.0108,0.08,4.63,0.93,0.0,1253.0,658,589,6,53,47,0,209.0,0.0,3.2e-05,31942.0,,,,
6424,8000,74879,1.8339,-0.0123,3.6219,3.775,0.0104,0.08,4.03,0.93,0.0,1208.0,559,639,10,46,53,1,217.0,0.0,3.2e-05,31947.0,,,,
6425,8000,74895,1.7988,-0.0185,3.5659,3.903,0.0097,0.08,4.55,0.94,0.0,1187.0,606,570,11,51,48,1,221.0,0.01,3.2e-05,31933.0,,,,
6426,8000,74912,1.8543,0.0215,3.597,3.87,0.0114,0.08,6.16,0.94,0.0,1169.0,585,575,9,50,49,1,224.0,0.01,3.2e-05,31963.0,,,,
6427,8000,74928,1.818,-0.0065,3.5807,3.896,0.0113,0.09,4.09,0.94,0.0,1188.0,597,575,16,50,48,1,221.0,0.0,3.2e-05,31955.0,,,,
6428,8000,74945,1.8397,0.0068,3.5962,3.819,0.0111,0.09,3.46,0.94,0.0,1170.0,550,609,11,47,52,1,224.0,0.01,3.2e-05,31992.0,,,,
6429,8000,74961,1.825,-0.0066,3.5944,3.857,0.0111,0.08,3.83,0.94,0.0,1203.0,598,589,16,50,49,1,218.0,0.01,3.2e-05,31942.0,,,,
6430,8000,74978,1.8246,-0.0124,3.6048,3.858,0.0097,0.08,3.91,0.94,0.0,1240.0,615,612,13,50,49,1,211.0,0.0,3.2e-05,32020.0,,,,
6431,8000,74994,1.8197,-0.0011,3.5723,3.786,0.0105,0.09,3.75,0.95,0.0,1195.0,582,602,11,49,50,1,219.0,0.0,3.2e-05,31947.0,,,,
6432,8000,75011,1.8455,-0.0008,3.6226,3.795,0.0112,0.09,4.15,0.94,0.0,1245.0,611,626,8,49,50,1,211.0,0.0,3.2e-05,31945.0,,,,
6433,8000,75027,1.8205,0.0028,3.5663,3.84,0.0095,0.08,4.39,0.94,0.0,1195.0,565,625,5,47,52,0,219.0,0.0,3.2e-05,31935.0,,,,
6434,8000,75043,1.8691,0.0133,3.6423,3.86,0.0088,0.07,8.39,0.94,0.0,1201.0,616,576,9,51,48,1,218.0,0.0,3.2e-05,31947.0,,,,
6435,8000,75060,1.8311,0.0078,3.5777,3.866,0.0094,0.07,4.28,0.95,0.0,1183.0,587,587,9,50,50,1,222.0,0.0,3.2e-05,31986.0,,,,
6436,8000,75076,1.8593,0.0236,3.6022,3.824,0.0118,0.08,5.93,0.94,0.0,1154.0,553,589,12,48,51,1,227.0,0.0,3.2e-05,31937.0,,,,
6437,8000,75093,1.8503,0.0165,3.5985,3.788,0.0088,0.07,6.74,0.95,0.0,1201.0,584,600,17,49,50,1,218.0,0.0,3.2e-05,31947.0,,,,
6438,8000,75109,1.8394,0.0256,3.5579,3.773,0.011,0.08,5.68,0.95,0.0,1176.0,578,589,9,49,50,1,223.0,0.0,3.2e-05,31948.0,,,,
6439,8000,75126,1.8185,0.0265,3.5141,3.831,0.0105,0.08,4.31,0.95,0.0,1137.0,557,576,4,49,51,0,231.0,0.0,3.2e-05,31990.0,,,,
6440,8000,75142,1.831,0.0148,3.5624,3.758,0.0095,0.07,5.41,0.95,0.0,1082.0,511,562,9,47,52,1,242.0,0.0,3.2e-05,31953.0,,,,
6441,8000,75159,1.8762,0.0215,3.6379,3.642,0.0118,0.08,14.15,0.94,0.0,1069.0,552,506,11,52,47,1,245.0,0.0,3.2e-05,30775.0,,,,
6442,8000,75176,1.8836,0.0176,3.6614,3.669,0.0076,0.07,9.19,0.94,0.0,1146.0,560,573,13,49,50,1,229.0,0.01,3.2e-05,31991.0,,,,
6443,8000,75192,1.8578,0.0174,3.612,3.786,0.012,0.09,4.48,0.93,0.0,1145.0,591,526,28,52,46,2,229.0,0.01,3.2e-05,31935.0,,,,
6444,8000,75209,1.8527,0.0148,3.6061,3.753,0.0137,0.09,3.6,0.93,0.0,1227.0,661,547,19,54,45,2,214.0,0.01,3.2e-05,31934.0,,,,
6445,8000,75225,1.8745,0.0194,3.6394,3.715,0.0097,0.08,5.98,0.94,0.0,1205.0,609,584,12,51,48,1,218.0,0.0,3.2e-05,31938.0,,,,
6446,8000,75242,1.8591,0.0271,3.5934,3.758,0.013,0.09,3.9,0.94,0.0,1245.0,668,571,6,54,46,0,211.0,0.0,3.2e-05,31949.0,,,,
6447,8000,75258,1.9039,0.0265,3.683,3.634,0.0098,0.08,11.77,0.94,0.0,1167.0,639,523,5,55,45,0,225.0,0.01,3.2e-05,31999.0,,,,
6448,8000,75275,1.8317,-0.0012,3.5951,3.723,0.0102,0.08,5.46,0.94,0.0,1198.0,650,536,12,54,45,1,219.0,0.01,3.2e-05,31932.0,,,,
6449,8000,75291,1.8485,0.0135,3.5989,3.714,0.0106,0.08,4.93,0.94,0.0,1181.0,652,520,9,55,44,1,222.0,0.01,3.2e-05,31998.0,307,0,205,60
6450,8000,75323,1.8429,0.0064,3.6018,3.704,0.014,0.1,4.61,0.93,0.0,1182.0,630,537,15,53,45,1,222.0,0.01,3.2e-05,32081.0,,,,
6451,8000,75339,1.8535,0.0087,3.6195,3.721,0.0127,0.09,4.96,0.93,0.0,1196.0,641,542,13,54,45,1,219.0,0.0,3.2e-05,31929.0,,,,
6452,8000,75356,1.8184,-0.0007,3.567,3.719,0.0122,0.08,4.21,0.94,0.0,1155.0,612,531,12,53,46,1,227.0,0.0,3.2e-05,31939.0,,,,
6453,8000,75372,1.8787,0.0085,3.6693,3.683,0.0084,0.07,10.15,0.94,0.0,1133.0,564,559,10,50,49,1,231.0,0.0,3.2e-05,32008.0,,,,
6454,8000,75388,1.86,0.0117,3.628,3.737,0.0092,0.07,6.98,0.94,0.0,1164.0,613,536,15,53,46,1,225.0,0.01,3.2e-05,32013.0,,,,
6455,8000,75405,1.8338,0.0117,3.5742,3.695,0.0133,0.08,4.05,0.95,0.0,1223.0,632,579,12,52,47,1,214.0,0.0,3.2e-05,31928.0,,,,
6456,8000,75421,1.8396,0.0156,3.5778,3.671,0.0125,0.09,4.19,0.95,0.0,1205.0,625,565,15,52,47,1,218.0,0.0,3.2e-05,31966.0,,,,
6457,8000,75438,1.836,0.0168,3.5679,3.689,0.0132,0.09,3.85,0.95,0.0,1220.0,653,559,8,54,46,1,215.0,0.0,3.2e-05,31925.0,,,,
6458,8000,75454,1.8783,0.017,3.65,3.523,0.0092,0.08,7.61,0.95,0.0,1222.0,640,579,3,52,47,0,215.0,0.0,3.2e-05,31928.0,,,,
6459,8000,75471,1.8663,0.0132,3.6348,3.563,0.0115,0.09,13.67,0.95,0.0,1197.0,617,574,6,52,48,1,219.0,0.01,3.2e-05,31940.0,,,,
6460,8000,75487,1.8429,0.027,3.5599,3.589,0.0121,0.09,6.53,0.95,0.0,1222.0,644,574,4,53,47,0,215.0,0.0,3.2e-05,32006.0,,,,
6461,8000,75504,1.9958,0.0313,3.8561,3.582,0.0045,0.04,21.5,0.93,0.0,1141.0,594,542,5,52,48,0,230.0,0.0,3.2e-05,30756.0,,,,
6462,8000,75521,1.9035,0.03,3.6754,3.69,0.0081,0.06,9.34,0.93,0.0,1102.0,517,574,11,47,52,1,238.0,0.01,3.2e-05,31866.0,,,,
6463,8000,75537,1.8538,0.0044,3.6279,3.827,0.0095,0.07,8.87,0.93,0.0,1103.0,542,554,7,49,50,1,238.0,0.02,3.2e-05,31894.0,,,,
6464,8000,75554,1.8315,0.0176,3.5578,3.882,0.0123,0.09,5.79,0.94,0.0,1012.0,510,491,11,50,49,1,259.0,0.01,3.2e-05,31955.0,,,,
6465,8000,75570,1.8242,0.0108,3.5567,3.872,0.0126,0.09,5.5,0.93,0.0,1060.0,534,509,17,50,48,2,247.0,0.01,3.2e-05,31870.0,,,,
6466,8000,75587,1.8238,0.0084,3.5596,3.783,0.0128,0.08,5.05,0.93,0.0,1081.0,580,485,16,54,45,1,243.0,0.01,3.2e-05,31903.0,,,,
6467,8000,75603,1.8111,0.0135,3.5252,3.898,0.0126,0.09,4.59,0.94,0.0,1072.0,560,505,7,52,47,1,245.0,0.01,3.2e-05,31888.0,,,,
6468,8000,75620,1.8112,0.0119,3.5285,3.88,0.0118,0.08,4.36,0.94,0.0,1087.0,555,522,10,51,48,1,241.0,0.01,3.2e-05,31880.0,,,,
6469,8000,75636,1.8228,0.0296,3.5177,3.902,0.0128,0.09,4.63,0.94,0.0,1042.0,513,514,15,49,49,1,252.0,0.01,3.2e-05,31890.0,,,,
6470,8000,75653,1.7895,0.027,3.4567,4.003,0.012,0.08,4.61,0.95,0.0,974.0,487,474,13,50,49,1,269.0,0.02,3.2e-05,31884.0,,,,
6471,8000,75669,1.7764,0.0195,3.4452,4.072,0.0117,0.08,5.7,0.95,0.0,916.0,484,426,6,53,47,1,286.0,0.01,3.2e-05,31887.0,,,,
6472,8000,75686,1.8118,0.0284,3.4999,4.055,0.0117,0.08,4.56,0.94,0.0,1010.0,529,468,13,52,46,1,260.0,0.01,3.2e-05,31879.0,,,,
6473,8000,75702,1.8377,0.0271,3.5535,4.052,0.0126,0.09,4.65,0.93,0.0,1044.0,570,462,12,55,44,1,251.0,0.02,3.2e-05,31916.0,,,,
6474,8000,75719,1.8312,0.0345,3.5252,3.995,0.0135,0.09,4.87,0.94,0.0,1010.0,540,458,12,53,45,1,260.0,0.02,3.2e-05,31876.0,,,,
6475,8000,75735,1.8005,0.0217,3.49,4.071,0.0118,0.08,4.28,0.94,0.0,1042.0,548,484,10,53,46,1,252.0,0.02,3.2e-05,31876.0,,,,
6476,8000,75752,1.7734,0.034,3.411,4.154,0.012,0.08,4.33,0.95,0.0,1002.0,539,455,8,54,45,1,262.0,0.02,3.2e-05,31896.0,,,,
6477,8000,75768,1.7896,0.0303,3.4509,4.145,0.0102,0.08,4.22,0.94,0.0,1018.0,549,463,6,54,45,1,258.0,0.01,3.2e-05,31899.0,,,,
6478,8000,75785,1.7988,0.0256,3.4783,4.095,0.0109,0.08,4.81,0.94,0.0,1044.0,564,467,13,54,45,1,251.0,0.01,3.2e-05,31902.0,,,,
6479,8000,75801,1.8288,0.0227,3.5436,4.049,0.0111,0.08,7.3,0.94,0.0,1101.0,586,507,8,53,46,1,238.0,0.01,3.2e-05,31884.0,,,,
6480,8000,75818,1.8279,0.0326,3.5226,4.082,0.0135,0.08,4.49,0.94,0.0,1088.0,590,492,6,54,45,1,241.0,0.01,3.2e-05,31898.0,,,,
6481,8000,75835,1.9141,0.0444,3.6708,3.993,0.0134,0.09,3.96,0.92,0.0,1213.0,625,584,4,52,48,0,216.0,0.01,3.2e-05,30793.0,,,,
6482,8000,75851,1.8771,0.0319,3.6221,4.068,0.0114,0.08,3.64,0.92,0.0,1122.0,552,568,2,49,51,0,234.0,0.01,3.2e-05,31965.0,,,,
6483,8000,75868,1.8685,0.011,3.6466,4.016,0.0103,0.08,3.7,0.92,0.0,1126.0,586,535,5,52,48,0,233.0,0.01,3.2e-05,31921.0,,,,
6484,8000,75884,1.8399,0.0037,3.604,4.042,0.0119,0.09,3.57,0.93,0.0,1121.0,559,557,5,50,50,0,234.0,0.01,3.2e-05,31944.0,,,,
6485,8000,75901,1.7994,-0.0142,3.56,4.075,0.011,0.08,3.75,0.93,0.0,1125.0,560,553,12,50,49,1,233.0,0.01,3.2e-05,31934.0,,,,
6486,8000,75917,1.8192,0.0066,3.5581,4.112,0.0084,0.07,4.06,0.94,0.0,1094.0,552,536,6,50,49,1,240.0,0.01,3.2e-05,31934.0,,,,
6487,8000,75934,1.8226,0.0171,3.5441,4.131,0.0093,0.07,4.55,0.94,0.0,1079.0,511,561,7,47,52,1,243.0,0.01,3.2e-05,31991.0,,,,
6488,8000,75950,1.8439,0.0136,3.594,4.094,0.0087,0.07,7.57,0.94,0.0,1086.0,529,542,15,49,50,1,241.0,0.01,3.2e-05,31927.0,,,,
6489,8000,75967,1.8388,0.0114,3.5867,3.95,0.0097,0.08,4.95,0.94,0.0,1110.0,533,566,11,48,51,1,236.0,0.01,3.2e-05,31930.0,,,,
6490,8000,75983,1.8267,0.0076,3.5705,4.055,0.0096,0.07,5.94,0.94,0.0,1091.0,526,556,9,48,51,1,240.0,0.0,3.2e-05,31960.0,,,,
6491,8000,76000,1.8613,0.0198,3.6144,4.001,0.0078,0.07,8.24,0.94,0.0,1065.0,525,531,9,49,50,1,246.0,0.01,3.2e-05,31917.0,,,,
6492,8000,76016,1.8424,0.02,3.5765,4.06,0.008,0.07,9.32,0.94,0.0,1053.0,497,550,6,47,52,1,249.0,0.0,3.2e-05,31929.0,,,,
6493,8000,76033,1.8165,0.0103,3.5445,4.117,0.0093,0.07,8.23,0.94,0.0,1052.0,531,509,12,50,48,1,249.0,0.0,3.2e-05,31994.0,,,,
6494,8000,76049,1.8339,0.0166,3.5669,4.066,0.0096,0.07,5.17,0.94,0.0,1155.0,546,601,8,47,52,1,227.0,0.01,3.2e-05,32007.0,,,,
6495,8000,76066,1.8458,-0.0024,3.6283,4.022,0.0114,0.08,4.9,0.94,0.0,1225.0,598,621,6,49,51,0,214.0,0.0,3.2e-05,31932.0,,,,
6496,8000,76082,1.8729,0.0185,3.6405,4.02,0.009,0.07,6.97,0.94,0.0,1156.0,557,591,8,48,51,1,227.0,0.02,3.2e-05,31946.0,,,,
6497,8000,76099,1.8575,0.028,3.5902,3.979,0.0141,0.09,4.8,0.94,0.0,1127.0,548,576,3,49,51,0,233.0,0.01,3.2e-05,31930.0,,,,
6498,8000,76115,1.8422,0.0122,3.5912,3.944,0.0099,0.08,3.9,0.94,0.0,1149.0,532,615,2,46,54,0,228.0,0.01,3.2e-05,32000.0,,,,
6499,8000,76132,1.8395,0.0138,3.5832,3.966,0.0126,0.09,4.11,0.94,0.0,1226.0,582,634,10,47,52,1,214.0,0.01,3.2e-05,31937.0,297,0,215,58
